eventid,playerid,jogador,teamId,teamName,minute,tempo,type,outcome,x,y,endX,endY
106,100995,Alex Sandro,1239,Flamengo,14,FirstHalf,Pass,Successful,73.4,95.6,67.1,91.7
107,381594,Samuel Lino,1239,Flamengo,14,FirstHalf,Pass,Successful,65.1,89.7,64.7,73.6
108,319756,Lucas Paquetá,1239,Flamengo,14,FirstHalf,Pass,Successful,64.7,73.6,55.8,86.3
109,146761,Léo Pereira,1239,Flamengo,14,FirstHalf,Pass,Successful,56.7,85.1,69.5,73.5
110,112161,Saúl,1239,Flamengo,14,FirstHalf,Pass,Successful,69.5,73.5,63,90.5
111,381594,Samuel Lino,1239,Flamengo,14,FirstHalf,Pass,Successful,64.9,72.4,64.8,56.1
112,319756,Lucas Paquetá,1239,Flamengo,14,FirstHalf,Pass,Successful,64.8,56.1,75.7,43.1
113,371036,Jorge Carrascal,1239,Flamengo,14,FirstHalf,Pass,Successful,75.7,43.1,84.2,47
114,318475,Pedro,1239,Flamengo,14,FirstHalf,BallTouch,Unsuccessful,84.2,47,,
102,477736,Juan Aguirre,1243,Athletico Paranaense,14,FirstHalf,Clearance,Successful,12.9,54.3,0,77.1
115,318475,Pedro,1239,Flamengo,14,FirstHalf,CornerAwarded,Successful,94.4,32.7,,
103,477736,Juan Aguirre,1243,Athletico Paranaense,14,FirstHalf,CornerAwarded,Unsuccessful,5.6,67.3,,
116,371036,Jorge Carrascal,1239,Flamengo,15,FirstHalf,Pass,Successful,99.5,0.5,91.3,54.5
120,318475,Pedro,1239,Flamengo,15,FirstHalf,Aerial,Successful,91.3,54.5,,
104,410318,Gastón Benavídez,1243,Athletico Paranaense,15,FirstHalf,Aerial,Unsuccessful,8.7,45.5,,
117,318475,Pedro,1239,Flamengo,15,FirstHalf,SavedShot,Successful,91.3,54.5,,
105,517829,Arthur Dias,1243,Athletico Paranaense,15,FirstHalf,Save,Successful,6.7,46.4,,
118,88300,Danilo,1239,Flamengo,15,FirstHalf,Pass,Successful,92.5,65.4,80.2,65.7
119,381594,Samuel Lino,1239,Flamengo,15,FirstHalf,SavedShot,Successful,80.2,65.7,,
106,101675,Santos,1243,Athletico Paranaense,15,FirstHalf,Save,Successful,3,48.9,,
107,101675,Santos,1243,Athletico Paranaense,15,FirstHalf,KeeperPickup,Successful,3,48.9,,
108,101675,Santos,1243,Athletico Paranaense,15,FirstHalf,Pass,Successful,9.2,48.1,12.7,25.1
146,517829,Arthur Dias,1243,Athletico Paranaense,15,FirstHalf,Pass,Successful,31.8,16.9,45.4,13.9
163,114096,Jádson,1243,Athletico Paranaense,15,FirstHalf,Pass,Successful,43.5,19.1,38.3,37.2
164,517830,Felipinho,1243,Athletico Paranaense,15,FirstHalf,Pass,Successful,36.4,41,36,74.3
